genre_id,movie_id
26,1057500
6,473705
10,473705
20,473705
9,473705
15,1135487
6,1135487
12,1135487
9,1135487
15,120764
3,120764
5,120764
17,443632
6,443632
9,443632
1,762125
8,762125
15,762125
3,762125
5,762125
17,253754
1,253754
5,253754
9,253754
15,138524
6,138524
12,138524
10,2083383
26,2083383
6,1226273
10,1226273
20,1226273
9,1226273
4,120004
20,120004
5,120004
9,120004
15,289848
6,289848
17,1034331
6,1034331
10,1034331
20,1034331
9,1034331
18,821642
10,821642
16,821642
10,146984
7,146984
26,146984
1,181875
15,181875
10,181875
16,181875
8,455499
15,455499
3,455499
7,455499
17,329774
1,329774
6,329774
9,329774
17,822847
7,822847
4,822847
5,822847
9,822847
1,165982
8,165982
15,165982
10,165982
3,165982
7,165982
12,165982
4,119081
5,119081
9,119081
17,848228
1,848228
5,848228
10,259288
7,259288
20,259288
12,259288
9,259288
6,387877
10,387877
20,387877
9,387877
17,454824
1,454824
10,454824
11,454824
12,454824
2,454824
17,272020
10,272020
9,272020
4,134983
5,134983
9,134983
10,1837709
7,1837709
20,1837709
12,1837709
7,1538403
4,1538403
20,1538403
12,1538403
1,765476
15,765476
3,765476
12,765476
5,765476
10,382628
4,382628
9,382628
15,131369
10,131369
1,494238
3,494238
7,494238
17,831887
6,831887
7,831887
9,831887
17,3045616
15,3045616
20,3045616
12,3045616
17,460780
1,460780
7,460780
9,460780
1,294357
10,294357
12,294357
2,294357
17,4591310
1,4591310
7,4591310
17,326905
10,326905
2,326905
17,1431045
1,1431045
15,1431045
12,1431045
5,1431045
15,120701
10,120701
17,2179136
18,2179136
10,2179136
11,2179136
9,2179136
2,2179136
15,115341
3,115341
7,115341
15,425123
7,425123
12,425123
15,158622
3,158622
12,158622
5,158622
17,95956
1,95956
9,95956
2,95956
15,379865
10,379865
12,379865
26,379865
15,2479478
23,2479478
15,1314228
10,1314228
12,1314228
15,2234155
17,1220634
1,1220634
4,1220634
5,1220634
17,485985
1,485985
10,485985
11,485985
2,485985
15,159206
12,159206
10,118971
20,118971
9,118971
15,1232200
17,116136
1,116136
7,116136
17,367479
15,367479
6,367479
10,367479
17,1071875
7,1071875
9,1071875
10,238112
16,238112
12,238112
2,238112
15,1986770
12,1986770
17,395699
15,395699
10,395699
3,395699
9,395699
17,351977
6,351977
15,109830
10,109830
8,952640
15,952640
3,952640
7,952640
16,952640
15,212338
1,114148
8,114148
10,114148
3,114148
11,114148
19,114148
12,114148
17,78346
1,78346
10,78346
12,78346
5,78346
15,117218
12,117218
5,117218
15,386588
12,386588
17,119190
1,119190
15,119190
3,119190
12,119190
15,328828
12,328828
18,1535109
10,1535109
9,1535109
15,1279935
6,1279935
12,1279935
9,1279935
15,112642
3,112642
7,112642
17,455944
6,455944
9,455944
15,252076
10,252076
12,252076
17,112740
10,112740
9,112740
2,112740
18,454921
10,454921
10,408790
20,408790
9,408790
10,109635
9,109635
10,120632
7,120632
12,120632
17,266697
15,131325
17,118480
1,118480
10,118480
5,118480
17,378194
6,378194
10,378194
9,378194
17,98439
15,98439
6,98439
9,98439
15,104070
7,104070
4,104070
17,184894
1,184894
15,184894
23,184894
17,116253
1,116253
9,116253
15,1396218
3,1396218
7,1396218
17,865556
1,865556
7,865556
1,1621039
8,1621039
15,1621039
3,1621039
17,103644
4,103644
5,103644
18,116250
10,116250
11,116250
19,116250
17,122690
1,122690
6,122690
9,122690
1,116409
10,116409
4,116409
9,116409
8,1109624
15,1109624
3,1109624
7,1109624
17,269347
6,269347
10,269347
9,269347
10,128278
9,128278
15,338466
15,839980
26,839980
1,1430626
8,1430626
15,1430626
3,1430626
6,824747
10,824747
20,824747
9,824747
17,115857
10,115857
5,115857
9,115857
17,116277
10,116277
26,116277
9,116277
10,293508
19,293508
12,293508
9,293508
18,414055
10,414055
11,414055
2,414055
17,402022
5,402022
10,279111
11,279111
2,279111
17,120390
9,120390
15,780567
10,780567
3,780567
7,780567
1,2281587
15,2281587
6,2281587
3,2281587
19,2281587
17,167456
1,167456
15,167456
3,167456
5,167456
10,1126591
16,1126591
19,1126591
12,1126591
10,344510
20,344510
12,344510
2,344510
6,160184
4,160184
20,160184
9,160184
17,187738
4,187738
5,187738
9,187738
10,814314
12,814314
17,1308729
9,1308729
6,99674
10,99674
15,368709
10,368709
12,368709
15,463034
12,463034
17,81573
1,81573
12,81573
5,81573
15,299930
6,299930
12,299930
10,405676
9,405676
17,162650
6,162650
9,162650
1,118617
8,118617
10,118617
3,118617
7,118617
19,118617
20,118617
12,118617
10,203009
19,203009
12,203009
6,249478
20,249478
9,249478
18,1355683
6,1355683
10,1355683
10,418689
11,418689
2,418689
6,1197624
10,1197624
9,1197624
17,462322
4,462322
9,462322
10,120603
11,120603
4,120603
10,338216
12,338216
26,338216
18,264464
6,264464
10,264464
10,1790885
11,1790885
9,1790885
15,452594
10,452594
12,452594
15,795421
3,795421
19,795421
12,795421
15,817230
12,817230
17,377818
1,377818
15,377818
10,120863
2,120863
15,1488555
7,1488555
18,125664
15,125664
10,125664
18,112641
6,112641
10,112641
17,1179034
9,1179034
17,245803
15,245803
7,245803
15,183505
8,414853
15,414853
3,414853
15,790604
3,790604
1,1259571
10,1259571
7,1259571
12,1259571
1,126029
8,126029
15,126029
3,126029
7,126029
12,1385826
5,1385826
9,1385826
17,102798
1,102798
10,102798
12,102798
15,116695
10,116695
12,116695
26,116695
15,1637725
7,1637725
15,119822
10,119822
12,119822
18,129290
15,129290
10,129290
12,129290
15,1229340
15,280590
12,280590
20,1650062
5,1650062
9,1650062
18,195685
10,195685
15,251127
12,251127
17,2294449
15,2294449
6,2294449
10,110148
7,110148
4,110148
15,1068680
12,1068680
17,1489889
15,1489889
6,1489889
15,120686
10,120686
15,1528854
3,1528854
1,2180411
15,2180411
10,2180411
7,2180411
19,2180411
6,454848
10,454848
20,454848
9,454848
17,120784
6,120784
10,120784
9,120784
17,112715
1,112715
20,112715
5,112715
15,1389137
10,1389137
3,1389137
10,448011
20,448011
5,448011
9,448011
15,427229
12,427229
4,377109
20,377109
15,1570728
10,1570728
12,1570728
8,356634
15,356634
3,356634
7,356634
15,388419
3,388419
18,1210166
10,1210166
26,1210166
17,114069
10,114069
9,114069
17,2024469
20,2024469
9,2024469
17,1075417
1,1075417
3,1075417
7,1075417
5,1075417
9,1075417
17,434409
10,434409
9,434409
17,300471
1,300471
15,300471
6,4192812
10,4192812
1,381971
8,381971
15,381971
3,381971
1,400497
15,400497
3,400497
7,400497
12,400497
26,400497
6,260866
10,260866
20,260866
9,260866
17,1428538
7,1428538
4,1428538
10,250797
9,250797
17,1464540
1,1464540
5,1464540
9,1464540
17,4172430
10,4172430
9,4172430
2,4172430
1,2262227
8,2262227
15,2262227
3,2262227
7,2262227
12,2262227
6,408345
9,408345
17,118548
6,118548
10,118548
9,118548
17,119173
10,119173
2,119173
10,119174
20,119174
9,119174
1,384537
4,384537
20,384537
15,191397
26,191397
15,1605630
17,120768
6,120768
10,120768
20,120768
9,120768
17,2106361
9,2106361
17,109254
15,109254
6,109254
9,109254
15,99700
7,99700
4,99700
6,1872194
10,1872194
17,119874
9,119874
17,318627
4,318627
5,318627
9,318627
15,317198
10,317198
12,317198
6,313443
10,313443
12,313443
9,313443
17,110725
1,110725
9,110725
17,424774
1,424774
3,424774
7,424774
1,163978
10,163978
9,163978
15,350028
10,350028
12,350028
17,1186367
6,1186367
9,1186367
10,126916
12,126916
26,126916
6,108967
10,108967
20,108967
15,117765
6,117765
10,117765
9,117765
15,1392197
3,1392197
10,1212419
7,1212419
17,112401
6,112401
9,112401
6,367959
10,367959
9,367959
15,160916
10,160916
12,160916
17,1517260
1,1517260
12,1517260
5,1517260
9,1517260
17,264395
6,264395
10,264395
20,264395
9,264395
17,309377
6,309377
10,309377
20,309377
9,309377
17,963178
6,963178
10,963178
20,963178
9,963178
17,116225
1,116225
5,116225
9,116225
10,2355844
20,2355844
9,2355844
17,129167
1,129167
8,129167
15,129167
10,129167
3,129167
5,129167
1,362270
15,362270
10,362270
17,1124037
18,1124037
10,1124037
11,1124037
2,1124037
6,289992
10,289992
9,289992
17,331933
15,331933
17,2199571
6,2199571
10,2199571
9,2199571
6,765443
20,765443
9,765443
17,378109
1,378109
6,378109
9,378109
1,151137
18,151137
10,151137
11,151137
2,151137
1,1240982
15,1240982
7,1240982
10,1462041
20,1462041
9,1462041
6,119592
10,119592
9,119592
1,109190
15,109190
6,109190
10,109190
3,109190
10,114345
12,114345
18,977855
10,977855
9,977855
17,2189221
10,2189221
5,2189221
17,421054
18,421054
6,421054
10,421054
9,421054
6,113451
10,113451
9,113451
17,1034032
5,1034032
9,1034032
10,1559547
7,1559547
12,1559547
15,266452
6,266452
10,266452
9,266452
15,1608290
15,315824
6,315824
15,181151
5,181151
17,1502404
7,1502404
9,1502404
17,891592
6,891592
10,891592
20,891592
9,891592
17,267804
5,267804
9,267804
10,3006802
12,3006802
5,3006802
17,98987
1,98987
15,98987
6,98987
16,98987
20,98987
15,1131729
10,1131729
16,1131729
6,181865
10,181865
9,181865
17,97576
1,97576
7,97576
10,1781769
12,1781769
17,1823672
6,1823672
10,1823672
5,1823672
9,1823672
6,145681
10,145681
20,145681
9,145681
6,258000
10,258000
9,258000
4,473553
9,473553
17,120188
1,120188
15,120188
10,120188
2,120188
6,1014763
10,1014763
9,1014763
1,250687
15,250687
10,272152
20,272152
5,272152
15,35423
7,35423
12,35423
15,230030
7,230030
12,230030
6,87089
10,87089
16,87089
1,381849
6,381849
10,381849
23,381849
17,2446042
9,2446042
6,120780
10,120780
12,120780
9,120780
15,115798
10,115798
9,115798
10,150433
12,150433
2,150433
17,99422
15,99422
6,99422
16,99422
12,99422
9,99422
6,155267
12,155267
9,155267
18,200027
15,200027
10,200027
10,69293
20,69293
5,69293
1,308353
8,308353
15,308353
3,308353
7,308353
10,117002
4,117002
12,117002
9,117002
15,119738
12,119738
15,265029
12,265029
10,278504
20,278504
9,278504
17,117731
1,117731
10,117731
5,117731
9,117731
17,1075747
10,1075747
7,1075747
9,1075747
23,1075747
17,115956
10,115956
20,115956
9,115956
2,115956
15,119528
7,119528
12,119528
18,1355631
6,1355631
10,1355631
9,1355631
10,84132
11,84132
2,84132
15,109813
3,109813
7,109813
17,1397280
6,1397280
9,1397280
15,306047
17,212346
15,212346
6,212346
12,212346
17,373051
1,373051
3,373051
7,373051
5,373051
15,368933
3,368933
12,368933
6,107798
10,107798
20,107798
9,107798
6,109446
10,109446
20,109446
9,109446
1,825232
15,825232
10,825232
17,105112
9,105112
15,369735
12,369735
6,1392214
10,1392214
20,1392214
9,1392214
6,139654
10,139654
9,139654
1,177789
15,177789
5,177789
15,257106
1,1204342
15,1204342
3,1204342
19,1204342
17,120611
4,120611
10,393162
26,393162
10,264472
9,264472
17,118615
1,118615
4,118615
9,118615
15,200550
10,200550
16,200550
12,200550
15,314331
10,314331
12,314331
1,120623
8,120623
15,120623
3,120623
7,120623
17,111255
6,111255
10,111255
12,111255
9,111255
15,117918
10,117918
12,117918
26,117918
15,63829
3,63829
15,384642
3,384642
12,384642
26,384642
1,371724
15,371724
5,371724
15,396592
3,396592
7,396592
12,396592
17,432021
4,432021
5,432021
9,432021
15,1086772
12,1086772
1,408985
15,408985
10,408985
17,110997
1,110997
6,110997
9,110997
10,113419
3,113419
7,113419
6,1615065
10,1615065
9,1615065
17,337921
6,337921
9,337921
17,274166
1,274166
15,274166
1,429589
8,429589
15,429589
3,429589
7,429589
17,87182
1,87182
5,87182
10,959337
12,959337
17,450232
6,450232
10,450232
9,450232
17,364970
1,364970
5,364970
9,364970
17,116421
15,116421
6,116421
10,116421
9,116421
15,117108
12,117108
5,117108
1,775552
15,775552
3,775552
7,775552
5,775552
6,237572
10,237572
20,237572
9,237572
15,395251
19,395251
17,1343727
5,1343727
17,117331
1,117331
15,117331
7,117331
10,149624
12,149624
23,149624
18,113987
10,113987
11,113987
20,1139328
9,1139328
17,118956
1,118956
4,118956
5,118956
17,1046997
6,1046997
10,1046997
9,1046997
2,1046997
10,473444
12,473444
17,814022
6,814022
9,814022
15,246464
6,246464
9,246464
10,484740
12,484740
10,2521668
7,2521668
4,2521668
20,2521668
17,120107
9,120107
17,1634122
1,1634122
15,1634122
6,1634122
17,249516
8,249516
15,249516
3,249516
7,249516
18,1024648
10,1024648
11,1024648
9,1024648
17,106977
1,106977
6,106977
10,106977
20,106977
9,106977
17,1038919
15,1038919
12,1038919
6,117665
10,117665
9,117665
17,89880
1,89880
9,89880
2,89880
10,116731
9,116731
8,32910
3,32910
7,32910
19,32910
1,80855
10,80855
23,80855
17,401855
1,401855
7,401855
5,401855
9,401855
10,181536
15,191754
10,191754
17,342258
6,342258
10,342258
9,342258
15,253867
12,253867
10,106918
20,106918
9,106918
10,1438254
7,1438254
12,1438254
17,472399
6,472399
9,472399
17,1232829
15,1232829
6,1232829
15,125439
10,125439
12,125439
1,120630
8,120630
15,120630
10,120630
3,120630
15,343135
12,343135
15,103859
10,103859
12,103859
17,2404463
15,2404463
6,2404463
18,56937
10,56937
11,56937
12,56937
17,1648179
15,1648179
26,1648179
6,257756
10,257756
20,257756
9,257756
15,117057
10,117057
12,117057
10,265349
4,265349
20,265349
9,265349
15,889583
17,97742
1,97742
9,97742
7,1486185
4,1486185
20,1486185
9,1486185
17,179626
6,179626
10,179626
9,179626
1,108255
15,108255
3,108255
7,108255
5,108255
6,399295
10,399295
9,399295
17,1598828
15,1598828
6,1598828
12,1598828
9,1598828
15,2788710
17,1032751
7,1032751
23,1032751
15,55689
2,55689
17,1149361
15,1149361
6,1149361
10,298203
16,298203
1,1220911
8,1220911
15,1220911
3,1220911
17,183790
1,183790
12,183790
17,288045
15,288045
7,288045
10,167404
20,167404
9,167404
17,1568338
6,1568338
9,1568338
15,1053810
6,1800241
10,1800241
15,1041829
10,1041829
12,1041829
6,150377
20,150377
9,150377
1,96874
15,96874
5,96874
17,2872732
5,2872732
9,2872732
10,2322441
12,2322441
17,338459
1,338459
15,338459
3,338459
5,338459
6,117913
10,117913
9,117913
15,349205
3,349205
17,1091191
18,1091191
10,1091191
9,1091191
2,1091191
15,104694
10,104694
26,104694
4,3065204
20,3065204
9,3065204
18,1285016
10,1285016
15,1001508
10,1001508
12,1001508
15,362120
4,134084
20,134084
1,99088
15,99088
5,99088
23,99088
15,2561572
6,2561572
7,103874
4,103874
12,103874
18,1135503
10,1135503
12,1135503
18,453562
10,453562
26,453562
6,134119
10,134119
9,134119
15,2096672
1,397313
10,397313
3,397313
15,2361509
10,2361509
17,2869728
15,2869728
17,104691
1,104691
10,104691
12,104691
2,104691
18,350258
10,350258
16,350258
6,401792
9,401792
6,443274
10,443274
20,443274
9,443274
15,1155056
12,1155056
15,256380
10,256380
7,256380
12,256380
10,102138
11,102138
9,102138
15,421729
6,421729
1,236493
15,236493
6,236493
12,236493
18,1809398
10,1809398
26,1809398
2,1809398
15,974661
10,974661
3,974661
7,974661
12,974661
15,2203939
12,2203939
4,1144884
10,3682448
11,3682448
9,3682448
17,159273
10,159273
9,159273
2,159273
15,1226229
16,1226229
15,358135
10,358135
12,358135
17,122718
1,122718
15,122718
3,122718
5,122718
17,120177
4,120177
17,245844
1,245844
10,245844
12,245844
9,245844
6,1189340
10,1189340
9,1189340
10,482571
20,482571
5,482571
9,482571
15,2170439
6,2170439
1,765446
8,765446
15,765446
3,765446
5,765446
17,472043
1,472043
10,472043
9,472043
17,93428
1,93428
9,93428
17,1424381
1,1424381
5,1424381
9,1424381
15,91396
6,91396
12,91396
20,363988
9,363988
10,410297
7,410297
12,410297
4,397101
20,397101
9,397101
15,1462769
10,1462769
3,1462769
7,1462769
15,866439
12,866439
18,1742044
10,1742044
16,1742044
19,1742044
6,119978
10,119978
9,119978
4,348836
20,348836
9,348836
10,118607
11,118607
1,104839
10,104839
12,104839
17,758730
4,758730
5,758730
9,758730
15,110989
3,110989
10,174480
12,174480
15,758766
16,758766
12,758766
1,1092026
15,1092026
5,1092026
15,1694020
10,1694020
4,1262416
20,1262416
20,134273
9,134273
18,101761
10,101761
16,101761
19,101761
15,1956620
15,162983
10,162983
4,1622979
15,130121
6,130121
12,130121
10,223897
15,332047
10,332047
12,332047
26,332047
8,169414
15,169414
3,169414
15,817538
10,817538
15,2557490
23,2557490
17,111143
1,111143
6,111143
7,111143
20,111143
9,111143
1,477302
10,477302
20,477302
15,1126618
10,1126618
12,1126618
18,430308
6,430308
10,430308
16,430308
17,160009
1,160009
6,160009
9,160009
10,294870
19,294870
12,294870
6,163983
10,163983
4,163983
9,163983
15,129280
4,116654
5,116654
9,116654
17,246544
1,246544
12,246544
18,467200
10,467200
11,467200
12,467200
10,230838
12,230838
4,444682
9,444682
6,70379
10,70379
12,70379
9,70379
15,110971
10,110971
17,1657507
6,1657507
10,1657507
9,1657507
1,120800
8,120800
15,120800
10,120800
3,120800
7,120800
19,120800
6,269095
10,269095
20,269095
9,269095
10,132512
12,132512
17,329691
15,329691
6,329691
10,115907
9,115907
10,114436
18,422720
10,422720
11,422720
12,422720
17,113552
6,113552
9,113552
17,208988
6,208988
10,208988
9,208988
10,1649419
9,1649419
17,93278
1,93278
15,93278
16,93278
9,93278
1,432283
8,432283
15,432283
6,432283
3,432283
15,282687
12,282687
15,104850
12,104850
5,104850
9,104850
15,211915
12,211915
15,363282
6,363282
3,363282
12,363282
15,375173
10,375173
12,375173
18,1430615
10,1430615
12,1430615
10,120646
6,295254
4,295254
9,295254
17,450405
1,450405
7,450405
9,450405
15,266489
15,1111948
10,1111948
16,1111948
17,81400
1,81400
10,81400
9,81400
17,176269
5,176269
17,1188729
4,1188729
20,1188729
5,1188729
9,1188729
10,160399
20,160399
5,160399
9,160399
17,283160
1,283160
9,283160
15,189192
7,189192
5,189192
1,448134
5,448134
9,448134
15,763831
10,763831
1,361500
8,361500
15,361500
7,361500
12,361500
17,2515034
6,2515034
10,2515034
20,2515034
9,2515034
17,457495
1,457495
3,457495
9,457495
15,113243
6,113243
10,113243
9,113243
1,455782
15,455782
10,455782
12,455782
9,455782
2,455782
15,110074
7,110074
17,913968
10,913968
11,913968
12,913968
2,913968
10,374089
11,374089
2,374089
17,1706620
10,1706620
5,1706620
9,1706620
1,961097
8,961097
15,961097
7,961097
16,961097
12,961097
15,357054
17,109506
10,109506
7,109506
17,2631186
1,2631186
10,2631186
7,2631186
2,2631186
10,452694
7,452694
12,452694
5,452694
15,490084
12,490084
17,232500
6,232500
9,232500
8,1142977
15,1142977
3,1142977
4,1142977
5,1142977
17,379786
1,379786
5,379786
9,379786
18,312329
10,312329
12,312329
26,312329
17,86393
15,86393
5,86393
15,1661382
26,1661382
17,425637
1,425637
10,425637
11,425637
2,425637
15,256415
12,256415
15,1142988
12,1142988
15,117608
17,287717
1,287717
15,287717
3,287717
5,287717
17,111280
1,111280
20,111280
5,111280
9,111280
17,1462900
18,1462900
10,1462900
10,1067583
12,1067583
15,115082
3,115082
5,115082
1,2911342
8,2911342
3,2911342
7,2911342
18,174856
10,174856
26,174856
6,278435
10,278435
9,278435
15,125022
6,125022
12,125022
17,3450650
15,3450650
6,3450650
10,225071
12,225071
15,279889
10,279889
20,142688
9,142688
6,116259
10,116259
20,116259
9,116259
10,202470
16,202470
1,118158
10,118158
4,84787
20,84787
5,84787
17,1411250
5,1411250
9,1411250
6,119210
20,119210
9,119210
17,193560
1,193560
10,193560
9,193560
23,193560
1,970411
3,970411
7,970411
5,970411
10,1560747
1,437954
15,437954
11,437954
12,437954
18,469903
10,469903
26,469903
17,2304933
1,2304933
5,2304933
9,2304933
10,3076658
26,3076658
6,840361
10,840361
9,840361
15,1586265
10,1586265
12,1586265
15,887883
10,887883
1,410377
15,410377
3,410377
7,410377
17,1979320
18,1979320
10,1979320
26,1979320
10,175880
17,1385867
15,1385867
6,1385867
15,1292566
12,1292566
10,1564349
3,1564349
6,251160
10,251160
9,251160
17,181316
15,181316
6,181316
9,181316
15,1723121
6,1723121
17,972558
1,972558
5,972558
17,118771
6,118771
10,118771
20,118771
9,118771
17,86006
1,86006
9,86006
15,1231587
5,1231587
10,2978462
3,2978462
17,184858
1,184858
6,184858
10,184858
3,184858
7,184858
12,184858
9,184858
17,266465
6,266465
10,266465
9,266465
10,116410
11,116410
10,120834
20,120834
12,120834
9,120834
10,1161864
4,1161864
20,1161864
9,1161864
10,119177
5,119177
9,119177
18,141399
15,141399
12,141399
1,482603
8,482603
15,482603
3,482603
5,482603
15,325537
15,1119646
17,2888046
18,2888046
10,2888046
11,2888046
17,145660
1,145660
15,145660
6,145660
17,96895
1,96895
18,1316616
10,1316616
2,1316616
17,104714
6,104714
9,104714
18,878804
10,878804
26,878804
17,4085584
15,4085584
6,4085584
17,227538
1,227538
15,227538
3,227538
5,227538
15,1499658
6,1499658
1,1403865
10,1403865
23,1403865
15,458352
10,458352
12,458352
1,79945
20,79945
5,79945
15,2024432
6,2024432
6,101540
9,101540
6,478087
10,478087
9,478087
15,3152624
12,3152624
15,372237
12,372237
10,116209
12,116209
2,116209
6,119488
10,119488
20,119488
9,119488
1,405325
15,405325
3,405325
5,405325
15,119360
17,114508
4,114508
5,114508
9,114508
4,209958
5,209958
9,209958
17,120744
1,120744
18,1028576
10,1028576
3,1028576
11,1028576
26,1028576
17,453556
1,453556
8,453556
15,453556
3,453556
7,453556
5,453556
18,316465
10,316465
26,316465
15,1632708
12,1632708
15,4438848
18,2140373
15,2140373
10,2140373
11,2140373
16,2140373
18,104797
10,104797
11,104797
12,104797
15,1758830
15,976238
3,976238
17,834001
1,834001
7,834001
5,834001
9,834001
15,762114
12,762114
15,437863
12,437863
26,437863
15,417001
12,417001
18,119008
6,119008
10,119008
17,120804
4,120804
5,120804
15,335245
6,335245
9,335245
17,467197
6,467197
10,467197
20,467197
9,467197
17,1637688
5,1637688
9,1637688
15,1212436
12,1212436
15,491152
10,491152
12,491152
10,2368645
12,2368645
1,265087
15,265087
7,265087
15,74174
10,74174
3,74174
26,74174
17,111301
1,111301
15,111301
9,111301
18,253474
10,253474
2,253474
4,120681
20,120681
9,120681
10,762121
3,762121
7,762121
10,376541
12,376541
18,1616195
6,1616195
10,1616195
4,790686
20,790686
10,238546
7,238546
4,238546
17,100403
4,100403
5,100403
6,880578
10,880578
9,880578
15,124298
10,124298
12,124298
5,124298
17,80745
1,80745
5,80745
15,300051
10,300051
12,300051
17,1712170
6,1712170
20,1712170
9,1712170
6,119668
10,119668
20,119668
9,119668
15,1415283
3,1415283
7,1415283
18,104427
6,104427
10,104427
10,443701
20,443701
5,443701
9,443701
15,327679
3,327679
7,327679
12,327679
18,3322364
10,3322364
26,3322364
17,1600195
20,1600195
9,1600195
1,361089
8,361089
15,361089
3,361089
2,361089
15,185014
10,185014
17,426592
15,426592
5,426592
9,426592
6,1235522
10,1235522
9,1235522
15,257516
4,257516
17,1547234
6,1547234
9,1547234
17,2967224
15,2967224
6,2967224
1,240510
10,240510
12,240510
2,240510
17,1904996
6,1904996
12,1904996
9,1904996
15,360201
12,360201
26,360201
15,492389
3,492389
17,1438173
4,1438173
5,1438173
17,85811
1,85811
7,85811
10,891527
9,891527
2,891527
17,99587
10,99587
9,99587
2,99587
15,841046
16,841046
10,120824
17,244000
23,244000
18,962736
10,962736
11,962736
12,962736
17,365929
6,365929
20,365929
9,365929
10,478304
7,478304
17,120724
15,120724
9,120724
17,304711
20,304711
9,304711
17,450314
6,450314
10,450314
9,450314
17,383060
1,383060
3,383060
5,383060
1,3488710
18,3488710
10,3488710
9,3488710
17,120479
1,120479
7,120479
15,401445
10,401445
12,401445
6,1474684
10,1474684
20,1474684
9,1474684
10,105211
6,106469
10,106469
17,120152
10,120152
5,120152
9,120152
6,280665
10,280665
20,280665
9,280665
18,81059
10,81059
11,81059
2,81059
1,113362
10,113362
12,113362
2,113362
10,134154
12,134154
2,134154
23,134154
10,1164999
17,1321869
1,1321869
12,1321869
5,1321869
17,416496
15,416496
6,416496
23,416496
6,490087
10,490087
17,1790864
20,1790864
5,1790864
9,1790864
15,2358925
10,106226
12,106226
10,414993
5,414993
17,163579
1,163579
15,163579
10,163579
9,163579
17,1656186
6,1656186
10,1656186
9,1656186
1,876563
8,876563
3,876563
7,876563
10,2726560
12,2726560
1,167203
10,167203
12,167203
15,1540128
12,1540128
26,1540128
18,2304771
10,2304771
11,2304771
18,82979
10,82979
11,82979
12,82979
10,104257
9,104257
17,242445
15,242445
6,242445
10,242445
9,242445
17,208003
15,208003
6,208003
1,3148834
8,3148834
15,3148834
3,3148834
7,3148834
17,1093357
1,1093357
4,1093357
5,1093357
9,1093357
10,1800741
16,1800741
12,1800741
6,204626
4,204626
20,204626
9,204626
17,330793
6,330793
10,330793
9,330793
10,380389
12,380389
26,380389
17,1656190
6,1656190
9,1656190
15,120797
10,120797
12,120797
17,86190
1,86190
7,86190
5,86190
17,483607
5,483607
9,483607
10,976051
12,976051
15,1655460
15,319343
3,319343
7,319343
12,319343
10,117333
7,117333
12,117333
5,117333
1,281373
15,281373
3,281373
26,281373
15,96061
10,96061
7,96061
15,457510
3,457510
26,457510
15,1478338
12,1478338
15,1245492
7,1245492
4,145531
18,203019
10,203019
17,1135084
6,1135084
9,1135084
15,1931435
17,1464174
15,1464174
6,1464174
20,945513
5,945513
9,945513
1,106246
18,106246
10,106246
9,106246
20,481369
9,481369
17,1981107
1,1981107
10,1981107
3,1981107
17,78723
15,78723
2,78723
10,418647
3,418647
26,418647
6,399146
10,399146
9,399146
17,388482
6,388482
9,388482
17,114214
9,114214
23,114214
15,323033
12,323033
10,163988
9,163988
17,1053424
6,1053424
5,1053424
9,1053424
17,372873
10,372873
7,372873
4,372873
9,372873
15,115725
3,115725
7,115725
15,790628
8,118829
15,118829
3,118829
7,118829
19,118829
10,150216
10,452624
20,452624
9,452624
17,306892
1,306892
15,306892
7,306892
12,306892
10,78788
2,78788
15,1322312
12,1322312
10,113862
16,113862
17,3014866
6,3014866
10,3014866
20,3014866
5,3014866
9,3014866
18,89755
10,89755
12,89755
10,1907668
9,1907668
17,79574
1,79574
5,79574
9,79574
1,2278388
15,2278388
6,2278388
10,2278388
10,252501
20,252501
15,99052
7,99052
4,99052
9,99052
6,186151
10,186151
20,186151
5,186151
9,186151
17,1289401
15,1289401
7,1289401
5,1289401
1,1524930
15,1524930
15,113161
6,113161
9,113161
15,299658
6,299658
19,299658
15,142342
10,142342
15,252866
1,114709
8,114709
15,114709
3,114709
7,114709
17,111257
1,111257
6,111257
9,111257
10,1606389
12,1606389
10,1244659
18,210945
10,210945
26,210945
17,99810
1,99810
9,99810
18,1327773
10,1327773
15,101272
7,101272
1,112281
15,112281
15,247638
3,247638
12,247638
15,116313
6,114369
10,114369
20,114369
9,114369
17,1136608
5,1136608
9,1136608
1,345950
8,345950
15,345950
3,345950
7,345950
6,327056
10,327056
20,327056
9,327056
10,405159
26,405159
15,122933
6,122933
10,332280
12,332280
15,988595
12,988595
15,1114677
10,1114677
3,1114677
16,1114677
12,1114677
1,213203
8,213203
15,213203
3,213203
12,213203
10,102713
12,102713
10,110322
12,110322
2,110322
23,110322
10,1193138
12,1193138
15,257360
10,257360
15,1588173
4,1588173
12,1588173
17,1276104
6,1276104
10,1276104
5,1276104
9,1276104
15,231775
7,231775
15,112431
10,112431
3,112431
15,1535438
10,1535438
12,1535438
15,800039
10,800039
12,800039
10,758745
26,758745
17,430105
6,430105
10,430105
20,430105
9,430105
15,871426
12,871426
10,119313
12,119313
15,901476
12,901476
1,364751
15,364751
20,364751
15,337563
7,337563
12,337563
15,1605783
7,1605783
12,1605783
1,1821658
8,1821658
15,1821658
3,1821658
18,221027
6,221027
10,221027
10,139462
12,139462
17,98382
1,98382
5,98382
9,98382
15,308506
3,308506
7,308506
26,308506
15,110622
6,110622
17,90264
1,90264
9,90264
8,312004
