actor_id,movie_id
1561,142342
4949,252866
4889,252866
2223,252866
2525,114709
4572,114709
4674,114709
5566,111257
5444,111257
4458,111257
2247,1606389
2551,1606389
1076,1606389
5077,1244659
6106,1244659
5566,1244659
2197,210945
542,210945
2990,210945
1918,99810
5389,99810
838,99810
5837,1327773
3767,1327773
353,1327773
1944,101272
5216,101272
3759,101272
2840,112281
3691,112281
824,112281
3047,247638
4059,247638
4713,247638
243,116313
2102,116313
1442,116313
988,114369
2429,114369
2152,114369
6250,1136608
821,1136608
738,1136608
2831,345950
3494,345950
4404,345950
3213,327056
3238,327056
1062,327056
2429,405159
5517,405159
1362,405159
3005,122933
4771,122933
2330,122933
2442,332280
542,332280
5809,332280
241,988595
4287,988595
6118,988595
1761,1114677
1178,1114677
1412,1114677
3301,213203
2544,213203
2479,213203
3762,102713
5720,102713
269,102713
988,110322
2764,110322
746,110322
2706,1193138
2050,1193138
2600,1193138
5315,257360
2270,257360
2439,257360
5913,1588173
829,1588173
2486,1588173
3329,1276104
635,1276104
5090,1276104
3938,231775
3005,231775
2288,231775
972,112431
5164,112431
1310,112431
4701,1535438
852,1535438
2257,1535438
5754,800039
5366,800039
5362,800039
5467,758745
2022,758745
2851,758745
2584,430105
1080,430105
2655,430105
4165,871426
2228,871426
3733,871426
6045,119313
132,119313
5809,119313
530,901476
4059,901476
1509,901476
2933,364751
361,364751
271,364751
4287,337563
5537,337563
1527,337563
5445,1605783
3971,1605783
5325,1605783
5077,1821658
1767,1821658
1570,1821658
2990,221027
1423,221027
2533,221027
1907,139462
4323,139462
1302,139462
3969,98382
370,98382
3136,98382
3673,308506
3607,308506
231,308506
1873,110622
5142,110622
1874,110622
2007,90264
391,90264
2624,90264
487,312004
2682,312004
3520,312004
6045,431308
3201,431308
5839,431308
973,376105
3039,376105
2830,376105
3850,783233
4992,783233
3374,783233
5719,892318
353,892318
3763,892318
5541,96933
2506,96933
5776,96933
1931,383010
2304,383010
2048,383010
447,121164
1423,121164
2718,121164
1419,385726
5691,385726
3350,385726
4270,3397884
2806,3397884
989,3397884
1472,1798684
5218,1798684
637,1798684
1147,1127180
934,1127180
2346,1127180
5663,1655441
6106,1655441
5206,1655441
2290,327137
1168,327137
2493,327137
3855,1193631
4755,1193631
5901,1193631
131,300532
2426,300532
5050,300532
611,420223
2323,420223
4820,420223
3653,389722
564,389722
6091,389722
2416,1259521
3769,1259521
2534,1259521
5372,1073498
2396,1073498
4479,1073498
4078,95631
4771,95631
3574,95631
5270,93894
4078,93894
2160,93894
1299,91419
969,91419
753,91419
644,993842
4094,993842
3237,993842
3156,4428038
2022,4428038
4906,4428038
4497,119707
6104,119707
1746,119707
6108,1583420
4572,1583420
5289,1583420
1424,446046
5739,446046
6193,446046
2442,387199
5131,387199
2982,387199
6199,421206
6011,421206
5400,421206
4844,161083
5130,161083
715,161083
389,472033
5700,472033
5624,472033
501,337697
1545,337697
5239,337697
1109,1449283
5409,1449283
1946,1449283
5119,329028
6190,329028
796,329028
309,118798
1995,118798
1133,118798
2798,2473602
5446,2473602
1700,2473602
3104,120776
852,120776
312,120776
4685,114857
2197,114857
4754,114857
4148,465624
1106,465624
2288,465624
3499,2377322
2061,2377322
5676,2377322
5590,881320
1112,881320
2865,881320
812,361841
803,361841
2263,361841
303,1195478
1776,1195478
3362,1195478
5376,339412
5130,339412
2656,339412
4221,1458175
609,1458175
5600,1458175
5260,370032
4114,370032
3170,370032
5406,398712
685,398712
2899,398712
406,120008
3378,120008
2158,120008
876,116320
1647,116320
725,116320
4731,271367
3494,271367
4810,271367
4059,758752
5218,758752
4287,758752
4283,411061
4765,411061
2508,411061
5891,395972
3821,395972
2832,395972
2672,327247
3329,327247
473,327247
4945,1017460
5368,1017460
4831,1017460
1918,91225
3488,91225
885,91225
1993,482572
1567,482572
5876,482572
129,402901
932,402901
1809,402901
3281,318283
3362,318283
3178,318283
5784,1438176
2355,1438176
4313,1438176
2291,402399
2314,402399
2926,402399
2420,131646
5680,131646
3782,131646
5447,120710
414,120710
2466,120710
5385,1098327
5147,1098327
1336,1098327
299,1549920
2022,1549920
983,1549920
5260,335121
4771,335121
1314,335121
4311,844993
4165,844993
1132,844993
4723,350261
2429,350261
1531,350261
790,1054606
3682,1054606
5939,1054606
1714,1423894
3938,1423894
5248,1423894
735,3561180
331,3561180
1184,3561180
4809,2364841
4093,2364841
3639,2364841
5238,218817
1538,218817
2315,218817
5770,87843
4771,87843
1985,87843
548,2101341
3160,2101341
5417,2101341
6256,379889
4765,379889
4104,379889
604,281820
1452,281820
1836,281820
2927,403016
2551,403016
530,403016
512,482546
3144,482546
1339,482546
5787,417976
121,417976
2311,417976
5107,398913
530,398913
190,398913
3821,443680
988,443680
1436,443680
1539,1772230
5926,1772230
2244,1772230
1048,1264904
5870,1264904
4507,1264904
2401,2231253
5616,2231253
3355,2231253
2633,1586752
3201,1586752
1682,1586752
353,1620449
1757,1620449
562,1620449
4993,438859
2994,438859
3694,438859
4890,2814362
4659,2814362
3716,2814362
1839,2095649
3921,2095649
3272,2095649
4389,4075322
5796,4075322
5314,4075322
2464,265651
3658,265651
386,265651
1647,1700841
5634,1700841
1518,1700841
291,2848292
2706,2848292
6206,2848292
1620,358273
1559,358273
1426,358273
398,3148266
5769,3148266
2739,3148266
4529,171433
4026,171433
4858,171433
1257,118755
1757,118755
2873,118755
4568,870111
1153,870111
4308,870111
3500,270288
3358,270288
5849,270288
2154,261289
2672,261289
909,261289
1538,2702724
3760,2702724
2484,2702724
3261,92804
2197,92804
2621,92804
5739,140397
1064,140397
4566,140397
3789,387575
2340,387575
4833,387575
1798,366627
2502,366627
2310,366627
666,103639
262,103639
2630,103639
2393,1398426
214,1398426
151,1398426
26,87469
6106,87469
5776,87469
4733,134067
2544,134067
972,134067
5549,164334
2429,164334
2039,164334
5325,4136084
852,4136084
114,4136084
1647,285823
1423,285823
4482,285823
3329,95016
943,95016
669,95016
4181,430922
1453,430922
1293,430922
2314,1596363
542,1596363
1160,1596363
240,1127896
3525,1127896
3233,1127896
2902,349825
1882,349825
3654,349825
4287,209475
5394,209475
3545,209475
908,2668134
2289,2668134
5204,2668134
5216,265666
969,265666
2130,265666
3737,309698
2917,309698
1808,309698
2429,1204975
4771,1204975
3733,1204975
6068,82398
272,82398
1071,82398
3244,240890
5328,240890
2457,240890
1234,111438
3417,111438
90,111438
3034,196229
4114,196229
2323,196229
4788,1702439
5352,1702439
2727,1702439
1123,107120
2433,107120
3110,107120
5379,481141
5332,481141
1789,481141
3632,1250777
5433,1250777
2108,1250777
2756,1622547
6128,1622547
1873,1622547
3836,219653
3201,219653
4798,219653
4701,1698641
51,1698641
5537,1698641
3374,414387
98,414387
2294,414387
5051,83658
6106,83658
2830,83658
2340,114287
1767,114287
4753,114287
3473,2172934
1435,2172934
4257,2172934
4039,498399
2290,498399
5252,498399
3624,160484
3574,160484
1202,160484
5988,301727
2394,301727
5221,397078
4493,397078
2426,397078
3264,134618
4772,134618
451,134618
1923,1273678
2633,1273678
583,1273678
1407,120133
185,120133
6026,120133
2917,228333
5616,228333
473,228333
2859,1018765
6217,1018765
384,1018765
2113,1374989
2031,1374989
5330,1374989
5725,119485
4581,119485
5101,119485
5399,455538
562,455538
418,455538
3268,1650554
649,1650554
662,1650554
2709,395119
2441,395119
1765,395119
4718,1430612
2967,1430612
4648,1430612
2596,86034
4483,86034
2591,86034
962,478311
3810,478311
3338,478311
3780,1078588
5469,1078588
5840,1078588
1743,494652
2191,494652
4265,494652
4237,87892
646,87892
4235,87892
474,465551
1961,465551
5808,465551
5218,804522
2050,804522
852,804522
2026,4422836
2558,4422836
3478,4422836
3920,102975
370,102975
3969,102975
2655,279778
5206,279778
3518,279778
969,3040964
3494,3040964
1170,3040964
5283,119468
2429,119468
3448,119468
6022,80455
1970,80455
4629,80455
3762,1018785
6056,1018785
5244,1018785
2095,1710396
156,1710396
3315,1710396
3065,276751
171,276751
5610,276751
5152,139414
4308,139414
2419,139414
5389,86197
4608,86197
1436,86197
3958,1521197
353,1521197
3919,1521197
3001,88323
6031,88323
389,88323
3104,118929
400,118929
3691,118929
5789,864761
3160,864761
3899,864761
175,42114
4528,42114
2878,42114
2171,89908
2494,89908
2,89908
3126,120769
5394,120769
2025,120769
974,795351
699,795351
5407,795351
240,324127
6235,324127
4401,324127
715,415965
4308,415965
824,415965
1976,1517489
893,1517489
2318,1517489
428,2241351
2909,2241351
5757,2241351
4649,227984
1848,227984
1972,227984
10,155711
4771,155711
5757,155711
406,297284
2554,297284
3082,297284
4323,486674
4771,486674
2353,486674
2558,340376
3899,340376
2866,340376
4386,475331
2080,475331
306,475331
3536,1114740
6145,1114740
170,1114740
5139,322330
4090,322330
3657,322330
3733,405422
4701,405422
6000,405422
5054,138097
2078,138097
2345,138097
32,365907
1767,365907
711,365907
1487,99938
1673,99938
5899,99938
3348,910936
5634,910936
5358,910936
2464,120631
5216,120631
2266,120631
1415,316356
2290,316356
4926,316356
4308,99582
2909,99582
2270,99582
4899,472954
2106,472954
4136,472954
5735,75784
289,75784
4118,75784
1952,421239
5045,421239
3742,421239
1899,309593
190,309593
4846,309593
4870,190590
803,190590
1350,190590
3509,1038686
4608,1038686
1056,1038686
3609,1980209
6011,1980209
2108,1980209
2465,385267
3494,385267
4608,385267
5597,157472
584,157472
4027,157472
3521,90022
5389,90022
5094,90022
973,358349
2743,358349
2253,358349
1730,1598822
4771,1598822
3321,1598822
4886,218922
3081,218922
4845,218922
1649,1486192
5836,1486192
3261,1486192
4023,361925
797,361925
2053,361925
5569,110027
2855,110027
2246,110027
1342,115710
4442,115710
4237,115710
5757,119227
2595,119227
2763,119227
243,256524
2897,256524
4861,256524
958,1137470
5218,1137470
2842,1137470
127,116322
5082,116322
1,116322
3350,2140379
1637,2140379
1559,2140379
564,387131
1038,387131
5613,387131
1508,335345
1523,335345
805,335345
185,107614
262,107614
1782,107614
2212,95953
728,95953
1656,95953
1369,1205489
5517,1205489
2839,1205489
5389,1175491
1153,1175491
1234,1175491
5107,936501
1767,936501
4147,936501
6031,1972779
5008,1972779
6084,1972779
1342,103855
132,103855
4748,103855
5688,108052
1767,108052
5921,108052
681,1454029
5079,1454029
2927,1454029
229,1837703
4992,1837703
4882,1837703
919,331632
2051,331632
4870,331632
4720,1224378
2340,1224378
913,1224378
5418,329101
1114,329101
2040,329101
5076,2967008
682,2967008
1828,2967008
1411,268397
3648,268397
4261,268397
3029,1060277
2927,1060277
2115,1060277
6179,103060
4660,103060
1997,103060
3839,94226
4771,94226
2358,94226
2506,477348
3709,477348
1192,477348
5446,1408253
1234,1408253
111,1408253
1757,243155
352,243155
3145,243155
5025,241303
3546,241303
2888,241303
1234,333780
5398,333780
1824,333780
3974,1047540
3269,1047540
312,1047540
4469,1411238
4112,1411238
6078,1411238
4830,108358
584,108358
2984,108358
2092,165929
3578,165929
5209,165929
5121,414982
1823,414982
3795,414982
3720,1327194
3762,1327194
4721,1327194
1064,398808
3395,398808
3269,398808
6159,308644
1423,308644
3709,308644
5446,2609758
4283,2609758
1190,2609758
5876,1601913
1767,1601913
1486,1601913
4988,382077
4771,382077
1378,382077
2323,357413
4506,357413
4701,357413
1342,99685
4771,99685
2656,99685
973,313911
2743,313911
779,313911
3709,396752
352,396752
3525,396752
5845,86250
4765,86250
2026,86250
843,119807
2450,119807
6032,119807
1539,93389
1169,93389
5935,93389
6209,1524137
2050,1524137
3772,1524137
2656,119695
2128,119695
2426,119695
2889,469494
3633,469494
2029,469494
2222,282120
5739,282120
4733,282120
4733,337711
2544,337711
511,337711
659,279493
87,279493
421,279493
6056,403508
2927,403508
4725,403508
5152,271027
3578,271027
2190,271027
2946,852713
5079,852713
2842,852713
1778,388500
5739,388500
4373,388500
1372,1647668
2336,1647668
5478,1647668
852,435651
595,435651
3034,435651
6169,286788
352,286788
2450,286788
1530,301470
2891,301470
2117,301470
855,452625
3105,452625
1823,452625
2776,306685
3578,306685
5313,306685
5974,274558
852,274558
501,274558
3375,454945
2551,454945
81,454945
377,453451
3189,453451
613,453451
3162,366174
2056,366174
6180,366174
2537,1747958
5366,1747958
481,1747958
4554,426931
262,426931
3046,426931
2724,127536
5545,127536
1774,127536
5408,144120
5764,144120
4537,144120
4729,66473
4238,66473
2919,66473
4425,120185
2340,120185
6121,120185
1525,1366344
5207,1366344
4456,1366344
2568,1153706
5711,1153706
5743,1153706
2835,111161
2429,111161
2840,111161
5082,231402
4852,231402
4821,231402
2510,116778
969,116778
1673,116778
852,1322269
4992,1322269
2909,1322269
5262,396652
692,396652
3344,396652
5810,391304
3097,391304
5655,391304
4114,124718
2197,124718
6038,124718
4515,112883
1423,112883
4111,112883
5855,983983
3651,983983
6061,983983
1921,989757
2551,989757
2851,989757
5469,480255
3930,480255
382,480255
1392,1270761
3269,1270761
4845,1270761
3578,499556
5616,499556
3422,499556
3144,272338
1417,272338
628,272338
2151,356150
3678,356150
1397,356150
332,297162
155,297162
5039,297162
6108,488658
1233,488658
2788,488658
3544,94799
1988,94799
1105,94799
6036,115472
5700,115472
3176,115472
1258,388980
5974,388980
5972,388980
1431,362478
1839,362478
3239,362478
572,963794
81,963794
2331,963794
4586,156841
54,156841
5701,156841
5184,265208
4251,265208
5532,265208
723,117011
473,117011
1514,117011
2729,3569230
70,3569230
4168,3569230
4597,787475
2832,787475
5874,787475
2678,1633356
2038,1633356
2946,1633356
4837,145653
3144,145653
1361,145653
421,2223990
5537,2223990
145,2223990
5949,89489
2671,89489
456,89489
4976,175058
2544,175058
5624,175058
2078,968264
4323,968264
2506,968264
2401,355702
5751,355702
3737,355702
1032,2006295
2623,2006295
2434,2006295
4184,90728
5935,90728
3379,90728
3449,1986843
411,1986843
3471,1986843
5876,1291584
70,1291584
5400,1291584
1767,117039
943,117039
2909,117039
1161,107007
1845,107007
4647,107007
2551,489281
635,489281
7,489281
1064,267248
3803,267248
5283,267248
2992,120620
3946,120620
1028,120620
2269,117104
5077,117104
3328,117104
2585,999913
3034,999913
3437,999913
1786,462338
2270,462338
5417,462338
1709,102984
208,102984
2399,102984
5891,898367
2441,898367
2290,898367
4021,88103
2624,88103
4249,88103
288,373416
1132,373416
3078,373416
4461,239949
932,239949
5021,239949
361,412080
2764,412080
4117,412080
3407,417148
2510,417148
3777,417148
851,114614
1971,114614
3558,114614
700,388183
3268,388183
4580,388183
545,861689
1983,861689
1688,861689
6036,383222
1848,383222
4950,383222
4627,1692486
6159,1692486
1492,1692486
1147,373450
352,373450
3777,373450
2571,1792647
5962,1792647
1462,1792647
2039,119934
5549,119934
481,119934
2496,1175506
2859,1175506
929,1175506
3837,1924396
359,1924396
2195,1924396
5058,1095217
2906,1095217
883,1095217
1008,1230204
1911,1230204
126,1230204
5689,1440232
3989,1440232
4129,1440232
641,1125929
4915,1125929
3832,1125929
1812,1239462
5334,1239462
2593,1239462
4397,1272051
5314,1272051
4420,1272051
988,2193215
4591,2193215
4524,2193215
6256,1233301
2340,1233301
3272,1233301
575,66549
931,66549
3323,66549
2882,2952602
4122,2952602
2096,2952602
2246,1946381
321,1946381
2434,1946381
2441,337692
2353,337692
2265,337692
3969,92007
370,92007
3136,92007
5770,479143
1154,479143
3828,479143
5676,2058673
3658,2058673
2092,2058673
527,120082
5741,120082
4294,120082
2902,2140037
4112,2140037
32,2140037
4580,2239832
3733,2239832
2513,2239832
2672,190138
3329,190138
473,190138
1820,302886
2323,302886
3774,302886
4227,101889
595,101889
3008,101889
3505,130018
4376,130018
132,130018
1299,122459
409,122459
5335,122459
1277,1007028
6000,1007028
93,1007028
837,171580
2429,171580
5835,171580
595,1234548
2673,1234548
2506,1234548
659,238948
2743,238948
1834,238948
2917,172493
3081,172493
353,172493
3348,335559
6237,335559
1475,335559
5845,158811
1080,158811
2366,158811
3564,78504
4599,78504
4431,78504
6127,217756
4308,217756
5700,217756
1965,196857
3657,196857
5454,196857
3091,1742650
2061,1742650
4636,1742650
1468,464154
2792,464154
4636,464154
167,363473
2673,363473
3374,363473
5526,120645
2967,120645
508,120645
1775,112389
6224,112389
2670,112389
5845,356443
4771,356443
2069,356443
1845,1433108
6011,1433108
1743,1433108
3762,347149
2314,347149
6245,347149
969,1156398
5079,1156398
5831,1156398
4568,120484
1417,120484
5672,120484
5281,80684
6106,80684
5156,80684
1836,112442
3863,112442
2086,112442
1874,102510
5142,102510
871,102510
3442,195714
2743,195714
3825,195714
10,1124035
542,1124035
1567,1124035
1094,134847
2638,134847
129,134847
2801,244970
4619,244970
232,244970
3601,1798709
3494,1798709
5978,1798709
4872,1083452
4619,1083452
6057,1083452
2231,206314
2967,206314
2785,206314
86,1376213
1112,1376213
1023,1376213
1050,149691
4112,149691
883,149691
1541,360139
3133,360139
4319,360139
5384,198386
2130,198386
3736,198386
4591,1506999
2551,1506999
2401,1506999
2246,93300
2848,93300
4546,93300
4771,116999
4346,116999
852,116999
1331,1091751
5909,1091751
5990,1091751
6177,172396
1150,172396
224,172396
3582,102005
1761,102005
3884,102005
5891,478134
5634,478134
1192,478134
281,1035736
4012,1035736
697,1035736
800,1179258
6155,1179258
3982,1179258
190,2397255
129,2397255
3350,2397255
1297,241025
492,241025
4498,241025
4603,1403130
5749,1403130
2311,1403130
4539,450385
4909,450385
1554,450385
416,94012
4747,94012
4314,94012
6225,3007512
1098,3007512
1183,3007512
5283,99653
4020,99653
2914,99653
2510,129387
4264,129387
1673,129387
3331,111070
4194,111070
1642,111070
4053,265662
4608,265662
574,265662
2772,492956
6011,492956
1099,492956
852,112579
5517,112579
1611,112579
6241,255798
1152,255798
1991,255798
26,83987
1509,83987
2724,83987
4054,2980648
4946,2980648
3476,2980648
3561,113957
5488,113957
799,113957
700,277027
1988,277027
715,277027
2966,3210686
4354,3210686
5161,3210686
782,320691
2388,320691
5193,320691
4648,398017
4049,398017
1146,398017
1976,1130080
3678,1130080
4557,1130080
2626,108101
2764,108101
6197,108101
659,367652
5221,367652
5888,367652
399,2387559
2711,2387559
5894,2387559
982,1976009
2232,1976009
2643,1976009
898,1995390
5028,1995390
1992,1995390
5952,239948
4832,239948
4932,239948
1500,2023453
315,2023453
4567,2023453
3680,162677
3378,162677
1342,162677
4949,261392
2323,261392
4233,261392
2163,399201
3494,399201
3551,399201
3421,221218
5376,221218
1149,221218
2551,475290
3494,475290
483,475290
5647,236348
6038,236348
1333,236348
5634,2312718
5616,2312718
5876,2312718
245,192255
2693,192255
902,192255
4079,356721
1971,356721
548,356721
797,107978
1093,107978
5569,107978
6036,263728
584,263728
5194,263728
4593,65611
3475,65611
2384,65611
3545,160236
5077,160236
246,160236
6187,2938956
5805,2938956
5028,2938956
2192,375920
1423,375920
3451,375920
2936,389557
5663,389557
3077,389557
411,424205
254,424205
4742,424205
2776,2097307
699,2097307
4224,2097307
1441,951216
2506,951216
285,951216
1951,1726592
352,1726592
2549,1726592
975,76740
4803,76740
4324,76740
4114,1423995
4771,1423995
6218,1423995
4043,796335
920,796335
5302,796335
1436,1206543
2314,1206543
1060,1206543
4049,465538
2078,465538
5702,465538
2416,117119
4132,117119
4620,117119
3213,137363
595,137363
2270,137363
3297,1634003
4357,1634003
2723,1634003
4237,1859650
3333,1859650
3662,1859650
4815,83943
5517,83943
3280,83943
246,158983
409,158983
6192,158983
5284,108308
6179,108308
3602,108308
2620,180734
5444,180734
1854,180734
4771,1045658
5798,1045658
699,1045658
5389,463998
4698,463998
3525,463998
700,1405500
3576,1405500
5202,1405500
3401,293662
5616,293662
423,293662
2393,1023111
3551,1023111
18,1023111
3777,144814
3313,144814
3614,144814
750,313038
450,1176740
966,1176740
6054,1176740
4194,1027862
2633,1027862
1475,1027862
803,179098
5218,179098
3624,179098
352,1340800
4992,1340800
5502,1340800
2497,143746
5504,143746
5268,143746
3168,1321860
5798,1321860
3720,1321860
1192,83642
156,83642
5459,83642
5368,120907
2502,120907
974,120907
4004,82971
6106,82971
4900,82971
4341,104431
1870,104431
1545,104431
2302,75860
1789,75860
269,75860
1014,454919
2977,454919
1993,454919
4194,92644
6238,92644
4381,92644
5615,305669
574,305669
4935,305669
5389,102926
2764,102926
1522,102926
363,105793
3582,105793
3971,105793
2697,1116184
2021,1116184
948,1116184
5983,77766
4803,77766
4245,77766
1113,1014775
4090,1014775
2203,1014775
2537,1457767
3721,1457767
267,1457767
2503,368578
1686,368578
5458,368578
5848,2103254
3348,2103254
2484,2103254
3997,486822
4828,486822
4667,486822
4264,332379
2087,332379
4295,332379
1169,113855
2855,113855
4779,113855
5783,324554
6252,324554
956,324554
4353,381707
3091,381707
3823,381707
549,1033575
4286,1033575
4224,1033575
2877,311289
4870,311289
2118,311289
4411,1294226
2450,1294226
72,1294226
384,2024544
2505,2024544
2587,2024544
288,303933
230,303933
2548,303933
3010,1391137
188,1391137
5909,1391137
1988,99487
1423,99487
5684,99487
2627,2674426
816,2674426
5463,2674426
2776,2215285
2688,2215285
4087,2215285
2396,466342
4889,466342
135,466342
1411,280030
5344,280030
3943,280030
2078,1020072
5837,1020072
4085,1020072
2287,283426
1168,283426
4735,283426
6033,357507
5746,357507
4972,357507
1923,477071
1686,477071
3220,477071
1231,220099
1989,220099
1191,220099
1093,1148204
4312,1148204
4679,1148204
5668,3369806
4053,3369806
2806,3369806
5061,1319598
5736,1319598
4142,1319598
2396,799949
4862,799949
135,799949
5569,82198
3537,82198
4256,82198
5318,1895587
481,1895587
2271,1895587
901,947802
4053,947802
5045,947802
4828,433386
2051,433386
1258,433386
2636,120703
2705,120703
3579,120703
5720,101452
5444,101452
5862,101452
2228,483726
262,483726
4165,483726
5632,78869
3673,78869
1103,78869
618,1440728
4350,1440728
4246,1440728
1087,120094
4853,120094
2434,120094
4799,1666186
5372,1666186
510,1666186
5924,449467
988,449467
5029,449467
5099,1371150
2228,1371150
199,1371150
852,918927
10,918927
2504,918927
1497,372588
2751,372588
6192,372588
1644,1572315
5697,1572315
1794,1572315
803,112722
6243,112722
6045,112722
5649,795461
680,795461
2330,795461
4908,64782
5517,64782
74,64782
4049,1013753
5634,1013753
4808,1013753
3976,3231054
456,3231054
4973,3231054
451,288477
3470,288477
3929,288477
216,1268799
5316,1268799
5597,1268799
1965,120890
969,120890
5551,120890
6179,814335
4620,814335
2516,814335
1515,1226753
2078,1226753
1420,1226753
2537,146882
2176,146882
4388,146882
3932,479968
1001,479968
5426,479968
2842,116260
2732,116260
3574,116260
5680,200465
5616,200465
2643,200465
2265,338013
6159,338013
2078,338013
2188,1414382
4090,1414382
6090,1414382
3930,421073
5444,421073
4953,421073
6115,1213663
632,1213663
4379,1213663
2690,479500
895,479500
4187,479500
1535,433362
5312,433362
3033,433362
2006,815236
2927,815236
963,815236
5008,1067774
6137,1067774
445,1067774
973,441796
3158,441796
4493,441796
265,102744
943,102744
6089,102744
4844,1213012
812,1213012
6090,1213012
4725,475944
81,475944
1405,475944
4752,430634
595,430634
2055,430634
4871,1100119
4312,1100119
1387,1100119
1216,114681
3920,114681
990,114681
1450,3531824
762,3531824
5013,3531824
1104,800308
2441,800308
5906,800308
1169,120877
5885,120877
5632,120877
2708,249327
4743,54215
5660,54215
6008,54215
2587,1046163
3105,1046163
11,1046163
3039,2318092
3767,2318092
5590,2318092
315,791304
3047,791304
199,791304
2940,83254
5569,83254
4860,83254
3017,89457
5527,89457
3773,89457
5794,124879
4308,124879
1690,124879
5704,490204
1417,490204
4878,490204
3104,758758
2353,758758
3426,758758
4264,462519
2467,462519
5060,462519
2508,938330
1094,938330
3318,938330
1647,116367
4875,116367
1132,116367
3374,407121
1989,407121
1231,407121
803,113321
414,113321
1217,113321
3248,373074
2381,373074
100,373074
1557,118315
1820,118315
3388,118315
3545,276033
1168,276033
2506,276033
5212,419887
3787,419887
758,419887
1955,315733
1971,315733
564,315733
2012,338325
129,338325
5034,338325
2376,1099212
2353,1099212
2706,1099212
2126,295289
216,295289
1032,295289
1553,217630
734,217630
2013,217630
3555,1232207
4076,1232207
1498,1232207
1494,59245
5700,59245
5971,59245
2581,1741273
2909,1741273
3887,1741273
3414,1213644
2396,1213644
3700,1213644
1873,913354
2617,913354
1624,913354
2539,120483
969,120483
4578,120483
5207,770703
3930,770703
1911,770703
3675,1592525
3303,1592525
4855,1592525
6246,326856
4165,326856
4490,326856
406,1121931
5616,1121931
4862,1121931
3005,109348
1757,109348
1988,109348
3035,430431
2867,430431
3598,430431
5699,258068
5077,258068
777,258068
2270,384680
2906,384680
2108,384680
2926,281322
4659,281322
4853,281322
5619,995039
4174,995039
3462,995039
2475,1160368
2047,1160368
125,1160368
4019,1228987
649,1228987
3416,1228987
2642,109015
5935,109015
1108,109015
1565,799934
825,799934
1043,799934
4525,413015
167,413015
4883,413015
6174,1712261
6159,1712261
406,1712261
138,118954
2897,118954
4237,118954
4308,144640
2672,144640
1756,144640
2015,2503944
699,2503944
5269,2503944
4020,98625
4771,98625
718,98625
4228,116242
2223,116242
6203,116242
1910,795368
3760,795368
4104,795368
2450,804461
5558,804461
2934,804461
2626,780511
4771,780511
1394,780511
2684,270846
5123,270846
1456,270846
2784,399327
5524,399327
36,399327
725,462229
974,462229
4265,462229
2680,345074
2479,345074
1331,345074
5114,65054
6114,65054
4348,65054
1197,1791528
130,1791528
954,1791528
4609,763304
5057,763304
3990,763304
5599,1532958
2005,1532958
2585,1532958
2325,1714204
860,1714204
732,1714204
3948,1190617
6183,1190617
5577,1190617
5397,2002718
893,2002718
4556,2002718
2419,310357
2690,310357
2631,310357
2475,489282
4738,489282
1692,489282
3792,151568
1757,151568
4366,151568
1169,1810683
2078,1810683
5007,1810683
2441,1571222
4591,1571222
1570,1571222
5444,405296
414,405296
4150,405296
5099,1629757
3201,1629757
2562,1629757
757,369226
748,369226
4864,369226
2262,976222
2851,976222
1622,976222
1678,337876
5260,337876
564,337876
4548,2937898
5837,2937898
61,2937898
2291,1092082
1648,1092082
3834,1092082
6001,1054588
1265,1054588
1469,1054588
5751,368794
2314,368794
3596,368794
3329,1366365
2274,1366365
382,1366365
5632,844286
315,844286
1712,844286
2502,383028
10,383028
768,383028
527,119698
409,119698
481,119698
5869,310778
3984,310778
2521,310778
5677,80492
1217,80492
6176,80492
4849,421238
3658,421238
564,421238
1047,3719896
3100,3719896
4887,3719896
2269,266747
5377,266747
5597,266747
3144,238380
2314,238380
1606,238380
4161,889588
1094,889588
2717,889588
5206,138946
5891,138946
4111,138946
1987,1520498
3005,1520498
4896,1520498
3081,3707106
988,3707106
5380,3707106
1218,348121
4900,348121
5519,348121
4685,354595
3201,354595
3173,354595
2265,1175709
542,1175709
1839,1175709
1205,110944
381,110944
1493,110944
6015,940709
3302,940709
1914,940709
2104,120882
5607,120882
4236,120882
6249,1013860
393,1013860
4215,1013860
715,274711
4765,274711
1029,274711
218,166038
2451,166038
2853,166038
820,1274300
3551,1274300
2812,1274300
2669,3319920
4086,3319920
4926,3319920
3588,1128219
1270,1128219
3124,1128219
4299,882978
3369,882978
620,882978
5070,489664
3201,489664
974,489664
4311,1488181
370,1488181
3510,1488181
2746,3037162
630,3037162
2140,3037162
3007,1134666
4298,1134666
5227,1134666
6199,1781827
4771,1781827
5676,1781827
5344,3247714
4114,3247714
3673,3247714
1094,2005374
2906,2005374
5854,2005374
3935,446755
1153,446755
526,446755
551,765432
3605,765432
6248,765432
2535,99348
4566,99348
4621,99348
4796,1284575
4093,1284575
585,1284575
5149,98273
4765,98273
2801,98273
2510,356470
2258,356470
5139,356470
4654,117571
2366,117571
3031,117571
5688,245674
4949,245674
5845,245674
5681,81505
5893,81505
6153,81505
4557,88763
3488,88763
5785,88763
2539,185371
4836,185371
4779,185371
5229,1385912
1427,1385912
2961,1385912
953,4280822
4370,4280822
5098,4280822
1639,889573
3834,889573
192,889573
1652,305711
2587,305711
5763,305711
3160,1270262
2372,1270262
4043,1270262
158,1697237
